31 December 2022,Column,Column,31 December 2021,Column
Base,Bear,Bull,Base,Bear
6.9,8.3,5.5,6.3,6.8
8,9,7.5,7,7
8.2,7.7,8.8,7.1,7.2
9.4,8.7,10.2,7.6,7.9
120.1,121.6,117.9,111.2,111.7
3.7,1.4,6,2.9,0.5
"1,539","1,491","1,586","2,008","1,979"
B,B,B,B,B
