"4,614,725 37,790 4,652,515
2,937,247 109,656 3,046,903
3,354,489 560,963 3,915,452
(2,464,549) (344,775) (2,809,324)"
"124,103,868 3,587,082 127,690,950
70,922,412 - 70,922,412
82,534,005 - 82,534,005
2,943,459 19,206 2,962,665
12,509,332 - 12,509,332
(104,358,160) (2,991,188) (107,349,348)
(5,256,618) - (5,256,618)
(16,228) - (16,228)
1,026,747 8,986 1,035,733
788,363 - 788,363
606,839 11,129 617,968"
