"Decrease in Effect on Effect on
Currency profit profit
rate in % before tax after tax
2011 2011 2011
Shs ‘000 Shs ‘000"
"5 215,522 150,865
5 55,680 38,976
3 21,721 15,205
5 (2,456) (1,719)"
