2025,Column,2024,Column
KShs Million,%,KShs Million,%
"1,673",1.07%,,
"23,228",14.81%,,
"28,463",18.15%,,
169,0.11%,,
"7,071",4.51%,,
"29,798",19.00%,,
"64,162",40.91%,,
"2,257",1.43%,,
"156,820",100.00%,,
