Column,31 December 2023,Column,Column,31 December 2022,Column,Column
Macroeconomic factors,Base,Bear,Bull,Base,Bear,Bull
Inflation,7.4,8.1,7,6.9,8.3,5.5
Policy rate,10.5,11,10,8,9,7.5
3m Tbill rate,16.1,18.1,14.1,8.2,7.7,8.8
6m Tbill rate,16.2,18.8,15,9.4,8.7,10.2
Exchange rate (USD/KES),156.2,161.0,153.5,120.1,121.6,117.9
Real GDP,5.5,4.1,6.9,3.7,1.4,6
Sovereign Rating,B,B,B,B,B,B
