31 December 2025,Column,Column,31 December 2024
Base,Bear,Bull,
6.0,6.7,3.6,
8.5,9.3,7.8,
7.7,8.9,6.5,
7.9,9.1,6.8,
129.6,135.6,123.6,
5.5,4.4,6.5,
B,B,B,
