2018
Number of Share
Shares Capital
(thousands) KShs ‘000
"187,250 3,745,000"
"187,250 3,745,000"
2018
Number of Share
Shares Capital
(thousands) KShs ‘000
"170,577 3,411,549"
"170,577 3,411,549"
"16,673 333,451"
