"2013
KShs ‘000",Column,Column,Column
"10,336,492
(2,794,378)
(766,601)
8,660,968
(8,212,476)
-","11,653,458
(5,110,671)
(635,429)
7,549,557
(8,868,827)
-","8,603,450
(2,561,426)
(652,853)
4,756,855
(7,390,363)
43,238","6,079,464
(1,922,806)
(521,441)
4,640,493
(6,313,759)
44,016"
"7,224,005
(2,096,849)","4,588,088
(1,578,197)","2,798,901
(1,159,744)","2,005,967
(598,324)"
"5,127,156","3,009,891","1,639,157","1,407,643"
-,-,"199,835","379,725"
"5,127,156","3,009,891","1,838,992","1,787,368"
"17.19%
12.97
0.63
82.02
87.00","12.73%
9.90
0.73
68.91
42.00","8.34%
6.72
-
70.63
40.00","7.92%
6.53
1.06
90.50
75.50"
