"Total
Shs’000"
"4,532,781
357,667
(16,534)
(11,934)
31,558
26,199
(3,352)
(1,714,032)"
"3,202,353"
"1,570,116
(11,752)
282,934
(11,300)
(2,682)
(536,065)"
"1,291,251"
"1,911,102"
