Responses,Column,Column
"Application - FA, PA or NA
- See Notes 1, 2, 3, & 4",Application or Explanation - Note 2,Source of Information
FA,"There is a Board Mandate (Charter) in place. It is reviewed on
an annual basis, with the most recent review being done on 27
February 2020. Responsibility for internal control is set out
under Section 3.1.1 of the Board Mandate, where the Board
through the Board Audit Committee allows for deeper focus
on internal control. Sections 7.15 and 7.27 of the Board
Mandate also give further specification on this.","The Board Mandate is found on the Company website
(https://www.stanbicbank.co.ke/kenya/About-Us), under
Governance Documents. Board Meeting Minutes further
capture records of dates of review."
FA,"Yes. This is outlined in the Board Mandate, under Section 3
which distinguishes the role of Board Committees and
Section 7 which distinguishes the role of the Board. The
responsibilities of the management committees which fall
under the subsidiary companies, are further distinguished in
their individual committee mandates. The distinctions are
also emphasised in the 2019 Annual Report.",Board Mandate/Charter found on the Company website.
FA,"Yes. The statement is included in the Board Mandate under
the opening paragraph on the Board’s Purpose. A more
detailed statement is also contained in the Terms of
Reference in the Board Mandate, under Sections 7.16, 7.18 and
7.19. The Annual Report also gives further emphasis in the
section containing the Corporate Governance Statement.","The Board Mandate and 2019 Annual Integrated Report both
found on the Company’s Website."
FA,"Yes. In compliance with the training requirements under
Section 7.25 of the Board Mandate and Section 7.2.3 of the
Nominations Committee Mandate, the Board and
Management underwent internal training on King IV and the
Code in July 2019, by the author of King IV (Marie Van De
Merwe) and the Company Secretary. In addition, individual
directors, the Company Secretary and the Chief Financial
Officer have attended seminars on the Code, hosted by IFC.
The Compliance team have also included the Code under a
regulatory universe document. The Board Charter has
provisions that incorporate the requirements of the Code.","Board Mandate and Nominations Committee Mandate
available on the Company’s Website. Compliance Regulatory
Universe available for review."
FA,"Yes. This is indicated as part of the Terms of Reference in the
Board Mandate, under Section 7.2. Section 2.7 also indicates
that the composition of the Board should be aligned to the
strategic requirements of the Company. This is also reflected
in the Corporate Governance Statement in the 2019 Annual
Report.","Board Mandate and 2019 Annual Integrated Report, both
found on the Company’s website."
FA,"Yes. This is articulated in the strategy for the
Company’s operating banking subsidiary and reflected in the
core strategic value drivers adopted which focus on ensuring
client value, employee welfare, implementing risk controls
and doing the right business the right way, financial outcomes
and measuring impact on society, the economy and the
environment.","2019 Annual Integrated Report found on the Company’s
website highlights the Company’s strategy in promoting
sustainability of the Company and its subsidiaries."
