Measuring Our Progress Against 2026 Strategic Targets,Column,Column,Column,Column
"2026 14 -16%
Target
Revenue Growth CAGR","+50
NPS SCORE","41- 43%
Cost-To-Income Ratio","<9%
NPL RATIO","23-25%
Return On Equity"
"24% - ROE
38%
+50 – NPS
21.0%
20.5%
41 48.2%
9.5%
38
9.4% 15.8%
23% 9.3%
42% – CTI
25 <9% - NPL
15% -CAGR
41.6%
40.4%
1H 2022 1H 2023 1H 2024
2H 2022 1H 2023 2H 2023 1H 2022 1H 2023 1H 2024 1H 2023 2H 2023 1H 2024 1H 2023 2H 2023 1H 2024
(4%)
Strategic Target",,,,
