"31 Dec
2010
Shs’000
4,807,948",Column,"31 Dec
2010
Shs’000
-",Column
"6,788,056
(1,980,108)","7,096,328
(2,443,813)","5,807
(5,807)","102,616
(105,121)"
"5,967,766","3,046,903","301,034",
"2,099,513","1,454,059",-,-
"2,207,804
(108,291)","1,465,277
(11,218)","-
-","-
-"
"2,384,425
1,483,828","1,359,330
233,514","-
301,034","-
-"
"99,808
1,117,649","82,238
1,106,128","-
-",
"11,993,171","8,887,784","301,034",
"(521,441)
(32,153)
11,439,577","(599,149)
(699,449)
7,589,186","-
-
301,034",
"(8,808,752)","(6,879,885)","(43,856)",
"(3,370,497)
(5,438,255)","(2,306,249)
(4,573,636)","(6,410)
(37,446)","(39,563)
(64,550)"
"2,630,825","709,301","257,178",
"(843,457)","(673,373)",-,
"1,787,368","35,928","257,178",
"1,904,698","1,018,569",-,
"(3,437)
2,050,231
(178,219)
32,153
18,058
(14,088)","6,049
429,800
(103,830)
699,449
(1,937)
(10,962)","-
-
-
-
-
-","-
-
-
-
-
-"
"3,692,066","1,054,497","257,178",
"1,604,773
182,595","(59,871)
95,799","257,178
-",
"1,787,368","35,928","257,178",
"2,687,764
1,004,302","907,153
147,344","257,178
-",
"3,692,066","1,054,497","257,178",
5.86,(0.22),0.94,
