"(42,163)","(29,431)",-,-,"(71,594)"
"(163,025)","766,754","(1,324)",-,"604,405"
"821,379","(21,487)",-,-,"799,892"
"21,487","309,654",-,-,"331,141"
"965,170","(1,449)",-,-,"963,721"
"(88,826)","210,049",-,-,"121,223"
"(99,704)","(193,413)",-,-,"(293,116)"
"(6,955)","(10,123)",-,-,"(17,078)"
-,-,-,"7,699","7,699"
"1,407,363","1,030,554","(1,324)","7,699","2,444,394"
