2004,2003
Sh'OOO,Sh'OOO
"4,258,341","2,896,045"
"7,479,995","5,511,259"
"11,738,336","8,407,304"
"(509,078)","(340,615)"
"(259,893)","(235,195)"
"10,969,365","7,831,494"
