2025,2024,Column
Kshs.billion,Kshs.billion,Change
38.5,"39.7
3.1
17.7
13.7
230.2
23.0
454.8
318.2
75.4
44.5%",(3.1%)
1.6,,(47.5%)
18.0,,1.6%
13.7,,0.0%
272.9,,18.5%
22.6,,(1.5%)
541.3,,19.0%
373.7,,17.5%
80.1,,6.3%
46.6%,,4.9%
