"(11,021)",-,"(10,960)","3,946","2,358","(4,657)",-,-,"(15,666)"
"(11,010)",-,"(10,960)","3,946","2,358","(4,657)",-,-,"(15,666)"
(11),-,-,-,-,-,-,-,-
"(3,725)",-,"2,416",94,-,"2,511",-,-,"(1,214)"
(537),-,-,94,-,94,-,-,(443)
"(3,188)",-,"2,416",-,-,"2,416",-,-,(771)
