2015,Column
KShs'000,%
"1,468,841",4%
"5,585,725",15%
"2,854,395",8%
"1,168,491",3%
"1,891,545",5%
"10,889,978",29%
"11,899,498",32%
"8,753",0%
"1,594,958",4%
"37,362,184",100%
