SEE Impact,Column,Column
,2022,2021
,KShs 15bn,KShs 3.8 bn
,76.4 bn,KShs 78.7 bn
,KShs 12.5 bn,KShs 6.5 bn
,KShs 33bn,KShs 9.7 bn
,KShs 7.7 bn,KShs 3.4 bn
,KShs 5.98 mn,KShs 7.8 mn
,KShs 2.5 mn,KShs 3 mn
,"50,041 kgs",48.56 kgs
,"30,150 tons CO Equ.
2",Not determined
,1.5 million KWh,1.3 million KWh
,404 Kiloliters,Not determined
