"Notes (continued)
20 Financial assets and liabilities – FVTPL (continued)
20 (b) Financial liabilities – FVTPL (continued)",Column,Column,Column
21 Financial assets – (FVOCI) GROUP,,,
"Note
Financial assets – (FVOCI) 21 (a)
Pledged assets – (FVOCI) 21 (b)",,"2021
KShs Million","2020
KShs Million"
,,"19,227
-","30,091
573"
,,"19,227","30,664"
"21 (a) Financial assets – (FVOCI)
GROUP",,,
"Debt securities – at fair value:
Listed
Unlisted",,"2021
KShs Million","2020
KShs Million"
,,"2,085
17,144","1,078
29,017"
,,"19,229",
Comprising:,,,
"Government bonds
Government treasury bills
Corporate Bonds
Allowances for impairments
Expected credit loss for debt securities measured at fair value through",,"2,085
16,990
1 54","1,078
29,017
-"
,,"19,229","30,095"
"OCI (IFRS 9)
Credit impairment losses",,(2),
,,(2),(4)
,Net debt securities at FVOCI,,
,,"19,227",
GROUP,,,
"Maturity analysis
Maturing within 1 month
Maturing after 1 month but within 6 months
Maturing after 6 months but within 12 months
Maturing after 12 months",,"2021
KShs Million","2020
KShs Million"
,,"2,987
8,345
5,673
2,222","3,460
8,328
17,223
1,080"
,,"19,227","30,091"
