"2,096,245",Column,"1,554",Column
"2,096,245","2,639,014
1,291","1,554","6,655"
-,,,
,"(1,009,808)",,
"(1,004,491)",,(215),
"(1,030,555)","(1,017,507)
7,699",(215),"9
-"
"26,064",,-,
"1,091,754","1,630,497","1,339",
