2 540 724,Column,517,Column
2 540 724,"2 973 709
(245 224)",517,"4 773
-"
-,,-,
(1 211 576),(57 894),38,
(1 236 718),"(664 388)
606 494
-",38,"165
-
-"
(131),,-,
25 273,,-,
1 329 148,2 670 591,555,
