"403,932","3,202,398","169,354",-,"3,775,684"
-,"291,342","18,624","(26,806)","283,160"
-,(32),"(4,418)",,"(4,450)"
-,"7,824",,"(29,894)","(22,070)"
-,"2,026",225,,"2,251"
"403,932","3,503,558","183,785","(56,700)","4,034,575"
"36,863","1,354,087","85,531",,"1,476,481"
"13,161","220,165","26,060",-,"259,386"
,,"(3,963)",,"(3,963)"
"50,024","1,574,252","107,628",-,"1,731,904"
"353,908","1,929,306","76,157","(56,700)","2,302,671"
