GROUP,Column,COMPANY,Column
2025,2024*,2025,2024*
"KShs
Million","KShs
Million
18,971
456
(48,165)
22,766
3,536
248
3
324
331
1,062
(24)
(492)","KShs
Million",
"18,926",,"8,859",
465,,‑,
"(37,214)",,‑,
"12,080",,‑,
"2,199",,‑,
313,,‑,
3,,‑,
317,,‑,
(163),,‑,
"1,050",,‑,
(3),,‑,
"(2,027)",,"8,859",
