"Notes (continued)
33 Derivative assets and derivative liabilities (continued)
33.5 Notional amount (continued)
GROUP",Column,Column
,GROUP,
"Foreign exchange derivatives
Currency forwards
Currency swaps
Currency options
Total over-the-counter
derivatives
Interest rate derivatives
Cross currency interest rate
swaps
Total over-the-counter
derivatives
Total derivative assets held
for trading
Current
Non-current
Total","2021
Fair values","2020
Fair values"
,"Notional contract
Assets Liabilities
amount
KShs Million KShs Million KShs Million","Notional contract
Assets Liabilities
amount
KShs Million KShs Million KShs Million"
,"5 0,619 825 8 21
54,689 161 9 0
8 ,675 182 4 8","5 9,914 1 ,077 9 83
4 3,509 4 13 245
1 0,595 4 16 187"
,"113,983 1,168 959","1 14,018 1 ,906 1,415"
,"3 1,749 713 7 84","3 3,247 1 ,050 1,186"
,"31,749 7 13 784","3 3,247 1 ,050 1 ,186"
,"145,732 1,881 1,743","1 47,265 2 ,956 2,601"
,"111,141 1,084 1 ,000
34,591 797 7 43","1 18,915 1 ,799 1,481
2 8,350 1 ,157 1,120"
,"145,732 1,881 1,743","1 47,265 2 ,956 2,601"
