"2,553,005",Column,"4,063,028"
"(49,844)",,"(30,290)"
"93,486",,"69,862"
-,,(188)
"43,642","(73,001)","39,384"
"2,596,647","6,307,615","4,102,412"
6.46,"16.14
7.05",10.28
-,,1.25
