Note,"Group
31 December 31 December
2009 2008
Shs'OOO Shs'OOO","Company
31 December 31 December
2009 2008
Shs'OOO Shs'OOO"
"19
20
21
22
23
24
25
26
27
29
28
35","4,606,140 6,289,827
3,351,812 1,928,997
26,375,412 18,265,097
70,922,412 65,210,086","2,228 14,828
- -
-
-
- -"
,"25,081,964 20,548,781
45,840,448 44,661,305","-
-
- -"
,"- -
5,961,542 3,823,885
337,675 236,770
2,962,665 2,296,530
412,000 366,500
73,654 34,023
10,434,405 10,434,405
2,074,927 1,610,735
166,882 351,222
11,424 280,722","275,586 888,406
133,023 37,459
14,890,349 14,890,349
7,721 11,810
-
-
- -
- -
-
-
140,031 149,871
- -"
,"127,690,950 111,128,799","15,448,938 15,992,723"
"30
30
41
31
32
33
34
35","20,341,602 19,247,973
19,451,787 18,531,146","14,890,598 14,997,216
14,890,598 14,997,216"
,"1,368,421 1,368,421
13,586,847 13,586,847
3,184,382 2,738,554
1,312,137 837,324","1,368,421 1,368,421
13,586,847 13,586,847
(64,670) 41,948
- -"
,"889,815 716,827","-
-"
,"107,349,348 91,880,826","558,340 995,507"
,"16,228 55,383
82,534,005 73,071,678","-
-
-
-"
,"21,059,626 11,096,605
61,474,379 61,975,073","-
- -"
,"5,256,618 2,080,161
19,493,754 16,359,850
- -
- 257,033
48,743 56,721","200,000 700,000
33,908 34,577
324,432 251,090
- 9,840
-
-"
,"127,690,950 111,128,799","15,448,938 15,992,723"
