"Notes (continued)
25 Investment in subsidiaries and other investments (continued)
25 (a) Investment in subsidiaries (continued)",Column,Column,Column,Column
"The principal place of business for the subsidiaries is Stanbic Bank Centre, Chiromo Road.
There were no significant restrictions on the company’s ability to access the assets and settle liabilities of the
subsidiaries. The total amount disclosed as investment in subsidiaries is a non-current asset.
25 (b) Other investments
GROUP COMPANY",,,,
,2021,2020,2021,2020
"Unquoted:
Equity investment at fair value through profit
and loss default
At 31 December",KShs Million,KShs Million,KShs Million,KShs Million
,18,18,-,-
,18,18,-,-
The investment is unquoted and its carrying amount (cost) approximates its fair value.,,,,
