"Year ended 31
December 2025","Increase in
currency rate
in % 2025","Effect on
profit before
tax 2025","Effect on
equity 2025","Decrease in
currency rate
in % 2025","Effect on
profit before
tax","Effect on
equity
2025"
Currency,KShs Million,KShs Million,"KShs Mil-
lion",KShs Million,KShs Million,KShs Million
,2025,2025,2025,2025,2025,2025
USD,10.00%,(106),(74),(10.00%),106,74
GBP,10.00%,4,3,(10.00%),(4),(3)
EUR,10.00%,4,3,(10.00%),(4),(3)
"Year ended 31
December 2025","Increase in
currency rate
in % 2025","Effect on prof-
it before tax
2025","Effect on
equity 2025","Decrease in
currency rate
in % 2025","Effect on
profit before
tax","Effect on
equity
2025"
Currency,KShs Million,KShs Million,"KShs Mil-
lion",KShs Million,KShs Million,KShs Million
,2024,2024,2024,2024,2024,2024
