‑,‑,"(373,725)",‑,‑,"(373,725)","(352,191)"
‑,‑,"(44,884)",‑,‑,"(44,884)","(44,965)"
"(1,161)",‑,‑,‑,‑,"(1,161)","(1,161)"
"(16,036)",‑,‑,‑,‑,"(16,036)","(16,036)"
‑,‑,"(13,025)",‑,‑,"(13,025)","(16,285)"
‑,‑,"(7,682)",‑,‑,"(7,682)","(7,682)"
‑,‑,‑,‑,"(4,591)","(4,591)",‑
"(17,197)",-,"(439,316)",-,"(4,591)","(461,104)","(438,320)"
