Group,Column,Company,Column
2023,2022,2023,2022
,Sh’000,"Sh’000
85,739
(10,794)
(1,497)",Sh’000
,"236,752",,"112,619"
,"(46,544)",,"(25,806)"
,"(1,933)",,"(1,074)"
,"188,275","73,448","85,739"
