2017
Sh’000
"99,134"
"12,324"
(84)
-
_______
"111,374"
======
"531,180"
"(36,184)"
_______
"494,996"
_______
"111,374"
======
"335,552"
======
"54,447"
======
"12,324"
(84)
_______
"12,240"
======
