Summary Consolidated Statement of Changes in Equity,Column,Column,Column,Column,Column
,"Share
capital","Share
premium
Kshs '000
277,185
-
-
-
-
-
-","Revalua-
tion &
Other
reserves","Retained
earnings
Kshs '000
694,049
(7,130)
(25,001)
6,478
190,678
-
(77,850)","Non con-
trolling
interest"
,Kshs '000,,Kshs '000,,Kshs ‘000
,"1,038,003",,"2,649",,-
,-,,-,,-
,-,,-,,-
,-,,-,,-
,-,,-,,-
,-,,"(3,313)",,-
,-,,-,,-
,"1,038,003","277,185
-
-
-
-",(664),"781,224
78,923
-
-
(127,155)",-
,-,,-,,"1,230"
,-,,"(17,429)",,206
,-,,-,,"54,677"
,-,,-,,-
,"1,038,003","277,185","(18,093)","732,992","56,113"
