Group,Column,Company,Column
2020,2019,2020,2019
Sh’000,Sh’000,Sh’000,Sh’000
"191,822","169,132
34,599
15,840
1,424
945
225
1,200
300
70","191,822",
"35,363",,"35,363",
"15,840",,"15,840",
"1,929",,"1,929",
210,,210,
150,,150,
"1,700",,"1,700",
300,,300,
-,,-,
"247,314","223,735","247,314",
