Column,Column,Group,Column,Company,Column
,Notes,2022,2021*,2022,2021*
,,Sh’000,Sh’000,Sh’000,Sh’000
,,"31,496
(1,933)
________
29,563
________
-
________
29,563
________
43,287
=======
13,876
(152)
________
13,724
=======",,"31,496
(1,074)
________
30,422
________
-
________
30,422
________
69,743
=======
39,321
-
________
39,321
=======",
,,,"26,613",,"26,613"
,,,_,,-
,,,________,,________
,,,"26,613",,"26,613"
,,,________,,________
,15(b),,108,,60
,,,________,,________
,,,"26,721",,"26,673"
,,,________,,________
,,,"159,255",,"169,992"
,,,=======,,=======
,31,,"130,525",,"143,319"
,16(e),,"2,009",,-
,,,________,,________
,,,"132,534",,"143,319"
,,,=======,,
* Change in presentation of comparatives (Refer Note 3.21),,,,,
,,,"157,246",,"169,992"
,16(e),,"2,009",,-
,,,________,,________
,,,"159,255",,"169,992"
,,,=======,,=======
,,,Sh,,Sh
,31,,0.51,,0.55
,,,=======,,=======
