Group,Column,Company,Column
2023,2022,2023,2022
,Sh’000,"Sh’000
1,500,000",Sh’000
,"1,500,000",,"1,500,000"
,,"1,041,567
243",
,"1,040,017",,"1,040,017"
,"1,550",,"1,550"
,"1,041,567","1,041,810","1,041,567"
