Group,Column,Company,Column
2023,2022,2023,2022
,Sh’000,"Sh’000
3,875
(414)
(326)
1,306
-
2,925
2,237
-
643",Sh’000
,"2,982",,"2,982"
,(660),,(660)
,782,,782
,798,,798
,"5,968",,-
,"4,232",,"4,225"
,"2,306",,"2,306"
,"(5,970)",,-
,-,,-
,"10,438","10,246","10,433"
,,"10,433
(187)
-
-",
,"(1,137)",,"(1,719)"
,"11,969",,"12,152"
,(680),,-
,286,,-
,"10,438","10,246","10,433"
