Column,Group,Column,Company,Column
Notes,"2020
Sh’000","2019
Sh’000","2020
Sh’000","2019
Sh’000"
,"548,257","577,114
89,109
49,415","548,257",
,"85,138",,"68,195",
,"36,544",,"73,060",
,"669,939","715,638
(625,403)
14,264","689,512",
,"(467,212)",,"(457,507)",
,"16,187",,"8,930",
,"218,914","104,499
(24,346)","240,935",
,"(50,996)",,"(49,562)",
,"167,918","80,153
(18,416)","191,373",
,"(5,764)",,"(5,764)",
,"(5,764)","(18,416)","(5,764)",
,(101),"1,193",(56),
,(101),"1,193",(56),
,"(5,865)","(17,223)","(5,820)",
,"162,053","62,930","185,553",
,Shs,"Shs
0.30",Shs,
,0.65,,0.74,
