"GRI 417: Marketing and
Labeling 2016","417-1 Requirements for
product and service
information and labeling",N/A
,"417-2 Incidents of non-
compliance concerning
product and service
information and labeling",N/A
,"417-3 Incidents of non-
compliance concerning
marketing communications",N/A
"GRI 418: Customer Privacy
2016","418-1 Substantiated
complaints concerning
breaches of customer
privacy and losses of
customer data",N/A
