2022
Ushs million
"214,873"
-
"159,952"
143
(436)
"(19,044)"
"(1,977)"
"1,977"
"20,145"
488
"4,118"
"20,241"
"3,056"
"4,795"
-
-
"408,331"
"30,028"
"(3,654)"
"(41,411)"
"(2,133)"
"35,137"
"(5,480)"
"(10,460)"
"410,358"
436
"(20,036)"
"(20,468)"
"(20,145)"
(132)
"350,013"
"(110,656)"
-
"(110,656)"
"(87,814)"
"(179,890)"
"(267,704)"
"(28,347)"
"(44,885)"
"(8,542)"
"(81,774)"
