Column,"516,444"
,"268,837"
,"(2,939)"
,"782,342"
,"280,528"
,"(7,418)"
,"254,465"
"1,306,627","1,309,917"
"(122,615)
(41,248)
1,685
(162,178)
(47,465)
660
(54,625)",
,"(123,680)"
,"(41,371)"
,"1,685"
,"(163,366)"
,"(47,588)"
,660
,"(55,028)"
"(263,608)","(265,322)"
"1,043,019",
,"1,044,595"
"617,707","618,976"
