"8,217","20,815",-,"140,110","3,525","172,667"
-,-,-,"9,570",-,"9,570"
-,-,"(9,115)",-,-,"(9,115)"
-,-,-,"3,525","(3,525)",-
-,-,-,"(3,544)",-,"(3,544)"
-,-,-,"(3,384)","3,384",-
"8,217","20,815","(9,115)","146,277","3,384","169,578"
