2022,Column
Ushs million,%
"1,008,916",60.3%
"340,121",20.3%
"1,950",0.1%
"28,799",1.7%
"50,137",3.0%
"1,429,923",85.4%
"172,133",10.3%
"24,220",1.4%
"196,353",11.7%
"46,098",2.9%
"46,098",2.9%
"1,672,374",100.0%
