"193,550","6,534","14,702","148,239","363,025"
"93,102","24,883","196,140","75,789","389,914"
"24,204",-,-,-,"24,204"
"310,856","31,417","210,842","224,028","777,143"
"193,550","6,534","14,702","148,239","363,025"
-,-,"124,021","590,929","714,950"
"137,723","171,743","44,631","9,932","364,029"
"49,673",-,-,-,"49,673"
"380,946","178,277","183,354","749,100","1,491,677"
"(70,090)","(146,860)","27,488","(525,072)","(714,534)"
