2024,2023
Shs’000,Shs’000
-,"254,969"
-,"474,841"
"10,362,160","11,241,880"
"10,362,160","11,971,690"
"116,870,508","148,866,024"
"913,584","985,782"
"117,784,092","149,851,806"
