"3,264,956 - 2,284,107 - 5,549,063
51,048 - - - 51,048
- 206,083 744,568 - 950,651
- 8,481,495 45,148,701 92,200,967 145,831,163
- - 562,059 - 562,059
- - 88,972,003 - 88,972,003"
"3,316,004 8,687,578 137,711,438 92,200,967 241,915,987"
