2023,2022
Shs’000,Shs’000
"2,184,280","655,478"
"28,157",-
"2,212,437","655,478"
"3,731,112","3,093,308"
"9,088","9,088"
"135,595","133,112"
"(32,789)","(133,112)"
"111,894","9,088"
