2024,2023
Shs’000,Shs’000
"5,563,491","4,663,722"
"(439,692)","899,769"
"(5,123,799)",-
-,"5,563,491"
-,"(215,931)"
-,"5,347,560"
-,-
"5,347,560","5,347,560"
"5,347,560","5,347,560"
"(215,931)","(68,610)"
"215,931","(147,321)"
-,"(215,931)"
