2023,2022
Shs’000,Shs’000
"4,663,722","4,571,009"
"899,769","92,713"
"5,563,491","4,663,722"
"(215,931)","(68,610)"
"5,347,560","4,595,112"
"(68,610)","(74,507)"
"(147,321)","5,897"
"(215,931)","(68,610)"
-,-
"5,347,560","4,595,112"
"5,347,560","4,595,112"
