"12,655,202","(133,002,263)","(120,347,061)"
"2,237,921",-,"2,237,921"
-,"(12,471,626)","(12,471,626)"
-,"14,713,281","14,713,281"
-,"3,803,809","3,803,809"
-,"(21,909,225)","(21,909,225)"
-,"(985,782)","(985,782)"
"(475,572)",-,"(475,572)"
"580,880",-,"580,880"
"14,998,431","(149,851,806)","(134,853,375)"
