Column,2019,Column,2018,Column,2017,Column,2016,Column,2015,Column
Power plant,"Gener-
ated",Sales,"Gener-
ated",Sales,"Gener-
ated",Sales,"Gener-
ated",Sales,"Gener-
ated",Sales
Ngong I Phase I & II,31.12,30.40,22.23,21.57,28.92,28.50,25.47,25.04,16.68,16.66
Ngong II,37.11,37.04,25.89,25.89,34.75,34.68,31.88,31.62,20.48,20.45
Total Wind,68.23,67.44,48.12,47.46,63.67,63.18,57.35,56.66,37.16,37.11
TOTAL KenGen,"8,487.14","8,276.69","8,018.59","7,989.39","7,748.20","7,557.09","7,993.46","7,822.09","7,194.55","7,026.87"
