-0.23%,"(97,462)","(29,238)"
11.3%,"6,487,657","1,946,297"
9.2%,"1,394,827","418,448"
,"7,785,022","2,335,507"
-7.8%,"(1,115,904)","(2,603,775)"
-16.8%,"(2,544,425)","(5,936,991)"
-9.2%,"(391,886)","(914,401)"
,"(4,052,215)","(9,455,167)"
