Column,Column,Column,Column,Column,Column,Column,Column,Column,e Level
Financial Year,"Allocation
(Kshs. Million)",(Ks,,,,,"Complia
Y","nc
TD",e Level
,,,(Ks,"Awa
hs.","rde
Mill","d
io",,,
2021,"18,842","23,732",,,,,125.95%,,
2022,"15,487","13,701",,,,,88.50%,,
