"Full Full Full
retrospective retrospective Total Life retrospective
at transition at transition participating at transition
and and contracts and
subsequent Fair value subsequent Fair value measured subsequent Fair value
measurement approach Total GMM measurement approach under VFA measurement approach Total"
450 45 495 274 624 898 724 669 1 393
"176 87 263 285 197 482 461 284 745
(84) (8) (92) (39) (89) (128) (123) (97) (220)
216 (6) 210 32 (48) (16) 248 (54) 194"
"(30) (6) (36) (8) (48) (56) (38) (54) (92)
246 – 246 40 – 40 286 – 286"
19 9 28 100 14 114 119 23 142
327 82 409 378 74 452 705 156 861
