"Reinsurance Reinsurance Reinsurance Reinsurance
life life general general
insurance insurance insurance insurance
contracts contracts non-medical medical
measured measured measured measured
under GMM under under PAA under PAA
(refer note PAA(refer (refer note (refer note
12.2.1 ) note 12.2.2 ) 12.2.3 ) 12.2.4 ) Total"
85 154 1 064 121 1 424
85 154 1 064 121 1 424
"85 41 279 6 411
– 113 785 115 1 013"
