2021,2020,2021,Column
121 282,107 356,39 167,
104 868,"89 957
10 783
6 616",35 405,"29 264
6 554
–"
9 468,,3 762,
6 946,,–,
18 887,"23 806
60 087",–,
59 312,,21 118,
199 481,191 249,60 285,
