Total
"31,344,053"
"27,411,569"
"65,431,947"
"57,399,321"
"756,200,987"
"138,688,988"
"788,909,221"
"291,186,924"
"1,641,886,208"
"514,686,802"
"38,745,093"
"37,859,607"
"29,950"
"29,950"
"294,439,410"
"193,329,962"
"333,214,453"
"231,219,519"
