2023,"Restated
2022",2023
4 499 586,"868 572
( 168 738)
(44 472)",(11 262)
(181 488),,–
(40 618),,–
4 277 480,"655 362
7 855 904
55 018",(11 262)
8 566 284,,30 529
13 627,,–
12 857 391,8 566 284,19 267
