Column,Group,Column
,"2014
Shs’ 000","2013
Shs’ 000"
As at start of year,"156,697","212,172"
Additions,"19,275",-
Disposals,"(132,428)","(54,630)"
Net fair value losses,"(1,203)","(1,113)"
Currency translation,-,268
As at end of year,"42,341","156,697"
