Column,GROUP,Column,COMPANY,Column
,"2013
Shs’ 000","2012
Shs’ 000","2013
Shs’ 000","2012
Shs’ 000"
Term Loan,-,"479,796",-,"479,796"
At end of year,-,"479,796",-,"479,796"
