Column,2024,Column,Column
2025,,2025,
"659
(808)
8
432
(604)
1 855
460","1 402
(1 074)
8
721
(901)
1 816
486","1 465
–
–
–
–
–
–",
"2 002
2 024
131
57
17
(41)
–
–
(5 205)
186","2 458
2 154
89
71
36
(63)
5
40
(5 962)
212","1 465
–
–
–
–
–
–
–
–
–",
"(829)
160","(960)
47","1 465
22",
"216
(56)","(38)
85","7
15","8
27"
(669),(913),1 487,
