2024,"2023
Restated(2)",2024
2 091,"1 020
389",125
721,,–
34.5,"39.6
4.2
(14.9)
1.1",–
4.5,,75.6
(9.1),,(45.6)
0.1,,–
30.0,30.0,30.0
