2022,2021,2022,Column
687 599,718 980,,
95 628,"76 906
183 769
458 305",–,"–
–
–"
243 740,,–,
348 231,,–,
473 699,146 318,545,
143 510,"33 180
107 303
5 835",–,"–
–
–"
328 115,,–,
2 074,,545,
211 637,426 904,–,–
1 372 935,1 292 202,545,
