2022,2021,2022,Column
97 137,121 282,8 258,
81 822,"104 868
9 468
6 946",7 261,"35 405
3 762
–"
7 899,,997,
7 416,,–,
21 376,"18 887
59 312",–,
55 501,,17 527,
174 014,199 481,25 785,
