2022,2021,2022,2021,2022
44 425,"50 905
32 425
(38 934)
29",100 876,"119 276
100 877
(119 277)
–",145 301
44 938,,122 728,,167 666
(37 820),,(100 877),,(138 697)
69,,–,,69
51 612,44 425,122 727,100 876,174 339
